url,id,label_it,level
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.1,1.1.2.4.3.1,direttore di azienda sanitaria locale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.2,1.1.2.4.3.2,direttore generale dei servizi medici,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.3,1.1.2.4.3.3,direttore generale dei servizi veterinari,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.4,1.1.2.4.3.4,direttore generale di ospedale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.5,1.1.2.4.3.5,direttore sanitario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.6,1.1.2.4.3.6,direttore sanitario in strutture private,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.7,1.1.2.4.3.7,ispettore generale medico,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.8,1.1.2.4.3.8,ispettore generale sanitario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.3.9,1.1.2.4.3.9,ispettore generale veterinario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.4,1.1.2.4.4,Dirigenti delle professioni sanitarie,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.5,1.1.2.4.5,Dirigenti scolastici ed equiparati,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.4.6,1.1.2.4.6,Segretari comunali e provinciali,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.0,1.1.2.5.0.0,Dirigenti scolastici ed equiparati,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.1,1.1.2.5.0.1,direttore di conservatorio,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.2,1.1.2.5.0.2,direttore di istituto di istruzione,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.3,1.1.2.5.0.3,direttore di istituto musicale pareggiato,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.4,1.1.2.5.0.4,direttore di istituto superiore per le industrie artistiche,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.5,1.1.2.5.0.5,direttore di scuola d'arte,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.6,1.1.2.5.0.6,direttore didattico,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.7,1.1.2.5.0.7,dirigente scolastico,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.8,1.1.2.5.0.8,manager scolastico (grandi istituti secondari),1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.5.0.9,1.1.2.5.0.9,preside,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.0,1.1.2.6.1.0,"Dirigenti ed equiparati delle amministrazioni dello Stato, degli enti pubblici non economici e degli enti locali",1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.1,1.1.2.6.1.1,direttore di istituto di custodia cautelare,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.2,1.1.2.6.1.2,direttore di istituto penitenziario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.3,1.1.2.6.1.3,dirigente amministrativo di azienda ospedaliera,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.4,1.1.2.6.1.4,dirigente amministrativo universitario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.5,1.1.2.6.1.5,dirigente aree protette,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.6,1.1.2.6.1.6,dirigente di ente locale,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.7,1.1.2.6.1.7,dirigente di ministero,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.8,1.1.2.6.1.8,primo dirigente nell'amministrazione pubblica,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.1.9,1.1.2.6.1.9,procuratore delle imposte dirette,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.2.0,1.1.2.6.2.0,Dirigenti ed equiparati delle università e degli enti di ricerca,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.2.1,1.1.2.6.2.1,dirigente di ricerca,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.3.0,1.1.2.6.3.0,Dirigenti ed equiparati nella sanità,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.3.1,1.1.2.6.3.1,dirigente delle professioni sanitarie infermieristiche,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.2.6.3.2,1.1.2.6.3.2,dirigente sanitario,1
https://w3id.org/italia/labour-social-policies/controlled-vocabulary/data/tipo_catalogo_professioni/1.1.3.1.0,1.1.3.1.0,"Magistrati con funzioni direttive superiori, di indirizzo e di coordinamento",1
